date,month,state_code,state_name,year,yyyymm,.geo,precip_mm,t2m_c
1988-11-01,11,675,Mato Grosso,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}",215.3900041563321,25.196683809635957
1988-11-01,11,676,Mato Grosso Do Sul,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}",113.0326667070108,25.36970507689167
1988-11-01,11,677,Minas Gerais,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}",133.20988543148223,21.840427337701108
1988-11-01,11,692,Name Unknown,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}",,
1988-11-01,11,678,Para,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}",177.60643219168827,25.66231454943149
1988-11-01,11,679,Paraiba,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}",12.121575074104038,26.580780033077872
1988-11-01,11,680,Parana,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}",51.67111028432542,21.074094137119904
1988-11-01,11,681,Pernambuco,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}",30.861070541505374,26.07395633285071
1988-11-01,11,682,Piaui,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}",61.65010548791025,28.437312259260462
1988-11-01,11,683,Rio De Janeiro,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}",157.9902294763552,21.29235466118538
1988-11-01,11,684,Rio Grande Do Norte,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}",5.809385439478403,27.601289349681885
1988-11-01,11,685,Rio Grande Do Sul,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}",104.52726837953998,20.181329228939948
1988-11-01,11,686,Rondonia,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}",193.35172946540712,25.486638002952716
1988-11-01,11,687,Roraima,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}",148.47290845839984,24.76957204615884
1988-11-01,11,688,Santa Catarina,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}",68.80636822366696,18.689816110871597
1988-11-01,11,689,Sao Paulo,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}",93.5205917853453,22.42205058959385
1988-11-01,11,690,Sergipe,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}",56.13012104613759,25.445865452358937
1988-11-01,11,691,Tocantins,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}",201.97355112770344,25.89701594966673
1988-12-01,12,665,Acre,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",287.2550188119328,24.781762790349564
1988-12-01,12,666,Alagoas,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",79.25859651775184,25.19723892725738
1988-12-01,12,667,Amapa,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",267.67858923443976,24.489009832838963
1988-12-01,12,668,Amazonas,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",267.72400173504366,24.97806773809445
1988-12-01,12,669,Bahia,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",187.1342071794171,23.360680424578987
1988-12-01,12,670,Ceara,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",71.25413518135777,25.951769645718507
1988-12-01,12,671,Distrito Federal,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",232.9563033294974,21.45740047943797
1988-12-01,12,672,Espirito Santo,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",177.19654009352877,23.15908870023513
1988-12-01,12,673,Goias,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",269.47951100856227,23.639473257006173
1988-12-01,12,674,Maranhao,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",186.89311784103035,25.11611708411715
1988-12-01,12,675,Mato Grosso,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",296.4576739354008,24.436006697360863
1988-12-01,12,676,Mato Grosso Do Sul,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",192.2932930516081,26.235593694053453
1988-12-01,12,677,Minas Gerais,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",229.6457864084847,22.5215644447692
1988-12-01,12,692,Name Unknown,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",,
1988-12-01,12,678,Para,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",265.1788081682423,24.60700179289661
1988-12-01,12,679,Paraiba,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",46.610258619169166,26.32592595780642
1988-12-01,12,680,Parana,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",148.94266119608133,23.25237644161184
1988-12-01,12,681,Pernambuco,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",89.84868696123542,24.714566684317425
1988-12-01,12,682,Piaui,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",184.11187769353117,24.825215698270394
1988-12-01,12,683,Rio De Janeiro,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",214.5204226045097,22.95809759799678
1988-12-01,12,684,Rio Grande Do Norte,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",23.158806309523406,27.05449623674352
1988-12-01,12,685,Rio Grande Do Sul,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",78.3628331737284,23.427377374738743
1988-12-01,12,686,Rondonia,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",301.0649138297307,24.55638542625365
1988-12-01,12,687,Roraima,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",163.729250984394,24.411622761054
1988-12-01,12,688,Santa Catarina,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",128.15091402036413,21.0442538724235
1988-12-01,12,689,Sao Paulo,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",188.8853390872139,23.966367497633843
1988-12-01,12,690,Sergipe,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",87.45704494122275,24.98316123705817
1988-12-01,12,691,Tocantins,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}",312.5145970334327,24.64996539487654
1989-01-01,1,665,Acre,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",310.793225247196,24.237787764862976
1989-01-01,1,666,Alagoas,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",49.146602156910966,25.940478194067943
1989-01-01,1,667,Amapa,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",406.2879194209041,23.50799793388098
1989-01-01,1,668,Amazonas,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",313.89535393024244,24.4095759895904
1989-01-01,1,669,Bahia,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",49.91282560802768,24.90031308530225
1989-01-01,1,670,Ceara,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",86.63379544033896,25.658373965687154
1989-01-01,1,671,Distrito Federal,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",194.5796066649184,21.93072734015187
1989-01-01,1,672,Espirito Santo,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",93.20014142966114,25.044023185835137
1989-01-01,1,673,Goias,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",245.8902008841336,23.80273317207437
1989-01-01,1,674,Maranhao,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",166.51461616454233,24.932709681588925
1989-01-01,1,675,Mato Grosso,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",343.3581107898486,24.38303970122501
1989-01-01,1,676,Mato Grosso Do Sul,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",315.8086346183135,24.876986266480998
1989-01-01,1,677,Minas Gerais,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",145.83078389016833,23.774392703218545
1989-01-01,1,692,Name Unknown,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",,
1989-01-01,1,678,Para,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",298.50026580783737,24.17143407669206
1989-01-01,1,679,Paraiba,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",57.12811283518791,26.393205798633257
1989-01-01,1,680,Parana,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",311.9784780489732,21.93953898165817
1989-01-01,1,681,Pernambuco,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",50.59287693465345,25.61308512765897
1989-01-01,1,682,Piaui,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",108.30948612670606,25.19781187353284
1989-01-01,1,683,Rio De Janeiro,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",194.29521862975488,24.57127655002043
1989-01-01,1,684,Rio Grande Do Norte,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",39.36822542991575,27.305536146248333
1989-01-01,1,685,Rio Grande Do Sul,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",184.89332143637156,23.65316666146122
1989-01-01,1,686,Rondonia,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",382.0072621816021,24.57956472619239
1989-01-01,1,687,Roraima,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",111.64726004431816,24.1494363105174
1989-01-01,1,688,Santa Catarina,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",281.1580745896196,20.92804249840836
1989-01-01,1,689,Sao Paulo,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",298.421042734544,23.526146011499108
1989-01-01,1,690,Sergipe,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",36.40469361496393,25.91956449670793
1989-01-01,1,691,Tocantins,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}",258.8440274266635,24.875655545507296
1989-02-01,2,665,Acre,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",295.0347165257156,24.102605362993547
1989-02-01,2,666,Alagoas,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",15.409601812401997,27.047140643502647
1989-02-01,2,667,Amapa,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",385.9314996871742,23.75794160756004
1989-02-01,2,668,Amazonas,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",293.3163142387288,24.436153196944428
1989-02-01,2,669,Bahia,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",65.65420689945354,25.46616927455682
1989-02-01,2,670,Ceara,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",53.98661771342227,26.58386552175953
1989-02-01,2,671,Distrito Federal,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",234.484113280049,21.87259154386575
1989-02-01,2,672,Espirito Santo,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",88.28799598119066,25.908913623975884
1989-02-01,2,673,Goias,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",230.3166234476176,23.76245682997638
1989-02-01,2,674,Maranhao,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",198.15966954685453,24.757087281003862
1989-02-01,2,675,Mato Grosso,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",281.6925186916322,24.32404109743601
1989-02-01,2,676,Mato Grosso Do Sul,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",210.35962018345336,25.042669037573887
1989-02-01,2,677,Minas Gerais,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",175.11135984858228,23.90212191621193
1989-02-01,2,692,Name Unknown,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",,
1989-02-01,2,678,Para,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",303.1926061901148,24.085576909002963
1989-02-01,2,679,Paraiba,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",36.21678015603561,26.848457229617587
1989-02-01,2,680,Parana,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",188.5064611803945,22.39170804931637
1989-02-01,2,681,Pernambuco,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",34.045754738397434,26.49506881029784
1989-02-01,2,682,Piaui,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",134.62751469287892,25.02645986441295
1989-02-01,2,683,Rio De Janeiro,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",196.529176820835,24.80381964133912
1989-02-01,2,684,Rio Grande Do Norte,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",39.51191177271424,27.538090909310075
1989-02-01,2,685,Rio Grande Do Sul,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",53.40620218974658,23.672103279546068
1989-02-01,2,686,Rondonia,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",322.03645515733353,24.3328588866103
1989-02-01,2,687,Roraima,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",100.5940529816728,24.400087191517997
1989-02-01,2,688,Santa Catarina,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",168.83318018397983,21.29235864021713
1989-02-01,2,689,Sao Paulo,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",260.58896068074085,23.496275872707564
1989-02-01,2,690,Sergipe,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",13.528805882857466,26.98423261321726
1989-02-01,2,691,Tocantins,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}",230.5104089218828,24.89469614083388
1989-03-01,3,665,Acre,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",291.9397614768613,23.830507247519854
1989-03-01,3,666,Alagoas,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",97.40528880186308,26.713821757838843
1989-03-01,3,667,Amapa,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",474.7771397589798,23.895137168233777
1989-03-01,3,668,Amazonas,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",302.3987776669855,24.62289144751995
1989-03-01,3,669,Bahia,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",123.09953957005796,24.602905914305783
1989-03-01,3,670,Ceara,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",236.798321449752,25.16618954371845
1989-03-01,3,671,Distrito Federal,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",164.07758708250256,21.47520233930302
1989-03-01,3,672,Espirito Santo,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",138.33087643418588,24.63743184681412
1989-03-01,3,673,Goias,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",196.4489565773178,23.609323733998043
1989-03-01,3,674,Maranhao,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",327.7616959091553,24.35836086226781
1989-03-01,3,675,Mato Grosso,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",304.1938604727423,24.257838547571765
1989-03-01,3,676,Mato Grosso Do Sul,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",151.33735328372518,25.194978729370582
1989-03-01,3,677,Minas Gerais,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",144.3478046121,23.17071656102634
1989-03-01,3,692,Name Unknown,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",,
1989-03-01,3,678,Para,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",390.6869534459243,24.085080642874075
1989-03-01,3,679,Paraiba,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",141.6406011022683,26.499241294443543
1989-03-01,3,680,Parana,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",128.6674487397216,22.074554364559127
1989-03-01,3,681,Pernambuco,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",136.99364749252635,25.716539060765008
1989-03-01,3,682,Piaui,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",252.6014398717458,24.31750075124096
1989-03-01,3,683,Rio De Janeiro,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",171.2993928126352,23.744325537224626
1989-03-01,3,684,Rio Grande Do Norte,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",128.80872458757307,27.006526520312057
1989-03-01,3,685,Rio Grande Do Sul,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",118.13403746098072,22.049793478181776
1989-03-01,3,686,Rondonia,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",279.0471332296886,24.35797199909913
1989-03-01,3,687,Roraima,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",157.311283065545,24.48477358306865
1989-03-01,3,688,Santa Catarina,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",148.19188331110183,20.219575040120706
1989-03-01,3,689,Sao Paulo,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",155.63207960543056,23.44296774949543
1989-03-01,3,690,Sergipe,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",104.769669198841,26.600814462496384
1989-03-01,3,691,Tocantins,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}",297.5227805562643,24.650947143147626
1989-04-01,4,665,Acre,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",230.73704101457605,24.036156605279384
1989-04-01,4,666,Alagoas,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",229.57003509588057,24.76328005812264
1989-04-01,4,667,Amapa,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",397.76974306558486,24.3218369252133
1989-04-01,4,668,Amazonas,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",290.1065392548356,24.803571528362088
1989-04-01,4,669,Bahia,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",54.020883173519415,24.515357749091883
1989-04-01,4,670,Ceara,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",365.92317289957344,24.109053238617417
1989-04-01,4,671,Distrito Federal,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",59.837290585721504,22.053016929448297
1989-04-01,4,672,Espirito Santo,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",51.7938974535002,23.78221097403545
1989-04-01,4,673,Goias,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",74.43003132612303,23.957955632753382
1989-04-01,4,674,Maranhao,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",365.3587770193117,24.218421193269
1989-04-01,4,675,Mato Grosso,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",179.2269839482918,24.45351806479965
1989-04-01,4,676,Mato Grosso Do Sul,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",96.27819805201376,24.44372046789732
1989-04-01,4,677,Minas Gerais,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",38.28448294516053,22.968367964886383
1989-04-01,4,692,Name Unknown,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",,
1989-04-01,4,678,Para,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",322.7695057464625,24.29853054684057
1989-04-01,4,679,Paraiba,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",299.4181471557407,24.254462260151207
1989-04-01,4,680,Parana,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",98.92312194423413,20.56975729538244
1989-04-01,4,681,Pernambuco,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",173.10921108958536,23.985820833097996
1989-04-01,4,682,Piaui,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",215.95652377843172,24.486226723724847
1989-04-01,4,683,Rio De Janeiro,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",117.24257708688938,22.9144770432436
1989-04-01,4,684,Rio Grande Do Norte,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",375.41623639981896,24.911366110478458
1989-04-01,4,685,Rio Grande Do Sul,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",134.0339520463698,18.92935613493025
1989-04-01,4,686,Rondonia,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",231.45662477851167,24.369836993387565
1989-04-01,4,687,Roraima,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",107.66807973828908,25.08218674739568
1989-04-01,4,688,Santa Catarina,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",118.91570424826014,18.51014533279481
1989-04-01,4,689,Sao Paulo,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",54.26189341068546,22.44775253744627
1989-04-01,4,690,Sergipe,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",212.423200301784,25.05592847715562
1989-04-01,4,691,Tocantins,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}",196.1180953723137,24.9045821190204
1989-05-01,5,665,Acre,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",116.87438430373628,23.202733195577697
1989-05-01,5,666,Alagoas,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",269.35145051834235,23.94081291052832
1989-05-01,5,667,Amapa,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",478.2490997101765,23.826465694116635
1989-05-01,5,668,Amazonas,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",271.1185005309628,23.995400066709248
1989-05-01,5,669,Bahia,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",59.07210268946946,23.46853908410438
1989-05-01,5,670,Ceara,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",172.48910899621245,24.35302979277752
1989-05-01,5,671,Distrito Federal,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",11.07765358657062,20.54935989577844
1989-05-01,5,672,Espirito Santo,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",47.520415944488136,21.158634148321276
1989-05-01,5,673,Goias,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",29.88811193761097,22.316162595158158
1989-05-01,5,674,Maranhao,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",190.88530640439564,24.527924268931454
1989-05-01,5,675,Mato Grosso,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",46.123359953517166,23.50464820547062
1989-05-01,5,676,Mato Grosso Do Sul,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",35.06716828235598,21.009197069470208
1989-05-01,5,677,Minas Gerais,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",19.02371063928365,20.341884101575168
1989-05-01,5,692,Name Unknown,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",,
1989-05-01,5,678,Para,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",285.4027816726524,24.088431980026368
1989-05-01,5,679,Paraiba,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",115.89497927683588,24.187021529367005
1989-05-01,5,680,Parana,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",63.163120785891216,16.437513420280087
1989-05-01,5,681,Pernambuco,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",124.2262181416334,23.407964436423885
1989-05-01,5,682,Piaui,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",104.04959910351424,24.437200057075074
1989-05-01,5,683,Rio De Janeiro,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",54.328626551206646,19.50604317922512
1989-05-01,5,684,Rio Grande Do Norte,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",115.39426008648212,25.22076975644156
1989-05-01,5,685,Rio Grande Do Sul,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",35.852975684603656,15.004036335233248
1989-05-01,5,686,Rondonia,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",69.96054191715386,23.668624153030315
1989-05-01,5,687,Roraima,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",327.9148957924905,23.80667973459001
1989-05-01,5,688,Santa Catarina,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",97.18183298271308,14.33063475634843
1989-05-01,5,689,Sao Paulo,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",48.582541205156936,18.972100737782267
1989-05-01,5,690,Sergipe,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",347.8336458235629,23.958589019710427
1989-05-01,5,691,Tocantins,1989,198905,"{""type"":""MultiPoint"",""coordinates"":[]}",78.35809464673227,24.87185827730241
1989-06-01,6,665,Acre,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",79.72997917006894,23.532558675149676
1989-06-01,6,666,Alagoas,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",135.2730294689038,23.19887935743257
1989-06-01,6,667,Amapa,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",320.05608294917346,24.096046182882954
1989-06-01,6,668,Amazonas,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",225.65679935598752,24.127308073647274
1989-06-01,6,669,Bahia,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",35.11761866662941,22.670171167278365
1989-06-01,6,670,Ceara,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",43.581198638929386,24.58346461094536
1989-06-01,6,671,Distrito Federal,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",17.00556692169794,19.78193855542994
1989-06-01,6,672,Espirito Santo,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",63.51841767740756,20.06456473682684
1989-06-01,6,673,Goias,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",17.334812262880458,22.27087473161869
1989-06-01,6,674,Maranhao,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",64.67780380708687,25.493880718187807
1989-06-01,6,675,Mato Grosso,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",28.014294150820536,24.292046377683544
1989-06-01,6,676,Mato Grosso Do Sul,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",70.42851116350221,20.981452079827807
1989-06-01,6,677,Minas Gerais,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",26.739953365187517,19.11160574501076
1989-06-01,6,692,Name Unknown,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",,
1989-06-01,6,678,Para,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",161.12024940328783,24.413287168668955
1989-06-01,6,679,Paraiba,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",61.37841386037432,24.06425800973334
1989-06-01,6,680,Parana,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",100.82615569766185,15.34328617751236
1989-06-01,6,681,Pernambuco,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",67.2857695615111,23.0411472799451
1989-06-01,6,682,Piaui,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",12.739912527075472,25.250129358301287
1989-06-01,6,683,Rio De Janeiro,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",74.45359873110235,18.463097502565464
1989-06-01,6,684,Rio Grande Do Norte,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",58.33136816206543,25.309572266503416
1989-06-01,6,685,Rio Grande Do Sul,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",68.75109357267338,13.491017001681094
1989-06-01,6,686,Rondonia,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",53.506460983016055,24.172159492964568
1989-06-01,6,687,Roraima,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",310.8602877528492,23.487758580276484
1989-06-01,6,688,Santa Catarina,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",68.32161018691308,13.210568716492432
1989-06-01,6,689,Sao Paulo,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",60.44604326248251,17.790677719120932
1989-06-01,6,690,Sergipe,1989,198906,"{""type"":""MultiPoint"",""coordinates"":[]}",156.80612514644875,23.33668564230359
