,year,month,spei3,spei6,spei12,date_t
109,1990,2,0.0023622669064446602,0.2373017059237253,0.30205090609015445,1990-02-01
110,1990,3,-0.9415871995515884,-0.1841069816933721,0.027147825997783714,1990-03-01
111,1990,4,-0.7482369489315749,-0.3569679637409459,0.07501108587998978,1990-04-01
112,1990,5,-0.8555990168027184,-0.4775671506109609,0.08814461003699672,1990-05-01
113,1990,6,-0.6459880959609242,-1.104509356909404,-0.061268018103341024,1990-06-01
114,1990,7,0.23852441396168172,-0.6611747663773835,-0.07762048174084706,1990-07-01
115,1990,8,0.8308413587003508,-0.5125425693071793,-0.081833125038097,1990-08-01
116,1990,9,0.9041967548349709,0.18585723025154194,-0.09080431140348373,1990-09-01
117,1990,10,0.6708394393833749,0.6098936916449025,-0.021278455102832324,1990-10-01
118,1990,11,-0.16568909818925764,0.0857023920341368,-0.2969933231437768,1990-11-01
119,1990,12,-0.6493197968006112,-0.26844106891886066,-0.8864419185886214,1990-12-01
120,1991,1,-0.3209803920100773,0.04548634771874741,-0.33147177085573587,1991-01-01
121,1991,2,0.14558829766910608,0.03530889339620704,-0.2113753361457114,1991-02-01
122,1991,3,0.9308591523622626,0.4007406562022058,0.42334276939071547,1991-03-01
123,1991,4,0.7684313568211185,0.29717428775411175,0.49977250789535266,1991-04-01
124,1991,5,0.8080983315868736,0.5796596611283932,0.5128558156021251,1991-05-01
125,1991,6,0.1653708345870527,0.842783220770651,0.5556310427406721,1991-06-01
126,1991,7,0.46639752235219767,0.8465968189028085,0.5282966999102939,1991-07-01
127,1991,8,0.46563632031491226,0.8253740512525675,0.40748381433990716,1991-08-01
128,1991,9,0.885496157811134,0.725188885039128,0.4730450624729007,1991-09-01
129,1991,10,0.1334673549800787,0.38244754355840965,0.3396618250340145,1991-10-01
130,1991,11,0.1433024763093284,0.29511404703415395,0.5886458396154083,1991-11-01
131,1991,12,-0.4322811145473762,-0.07767637059897832,0.5602810412282401,1991-12-01
132,1992,1,0.6019697444212926,0.48050622643505286,0.8606949234563732,1992-01-01
133,1992,2,0.7350254031517673,0.6161066843606109,0.8744935730007608,1992-02-01
134,1992,3,0.6053923530303708,0.404682535490546,0.6045219697363364,1992-03-01
135,1992,4,0.05412469610687193,0.5459086208091763,0.6183059793594288,1992-04-01
136,1992,5,-0.44024653764938787,0.5372463109880944,0.5949787362360367,1992-05-01
137,1992,6,-0.15963862656960426,0.5243962975729562,0.5071445747754335,1992-06-01
138,1992,7,-0.07413089040158398,0.0775008213891861,0.4857140698799492,1992-07-01
139,1992,8,0.4060385029976254,-0.26762972681250813,0.5493444040346819,1992-08-01
140,1992,9,1.3463139279496854,0.8573994601777407,0.6354587644593883,1992-09-01
141,1992,10,1.1869340985913421,1.0291393982862653,0.8157760173585695,1992-10-01
142,1992,11,1.1893082205016139,1.149361248978459,0.9179619908102311,1992-11-01
143,1992,12,0.7567181563693619,1.157664402166391,0.9329206699236634,1992-12-01
144,1993,1,0.2747154386389375,0.7651261797100327,0.586867874843128,1993-01-01
145,1993,2,0.19813377772939123,0.8591893534400948,0.5612616516194536,1993-02-01
146,1993,3,-0.33301268988464744,0.34937684030853045,0.5373070764723935,1993-03-01
147,1993,4,-0.07590279286507343,0.15048411925484437,0.5671446342149032,1993-04-01
148,1993,5,-0.29148383895967733,-0.03839096825673302,0.6376122684840512,1993-05-01
149,1993,6,0.6872569548562353,-0.11149723477272977,0.7264260059033163,1993-06-01
150,1993,7,0.366384719202378,-0.007897728846413673,0.649358280507571,1993-07-01
151,1993,8,0.16626605108995934,-0.3199760435587835,0.6074707692377145,1993-08-01
152,1993,9,0.15511075817275596,0.521774238065086,0.48093965032372044,1993-09-01
153,1993,10,-0.0211361770960732,0.09278079917294858,0.1795586798195505,1993-10-01
154,1993,11,-0.559342935579586,-0.5633273075733591,-0.35461284940795573,1993-11-01
155,1993,12,-0.4969044389333506,-0.320922227807,-0.2844768645348274,1993-12-01
156,1994,1,0.10139701828915536,0.028907707837537204,-0.02882750007314319,1994-01-01
157,1994,2,0.16705364606748205,-0.25927188734100604,-0.4013894725765542,1994-02-01
158,1994,3,0.6378455355398858,0.11323673174024855,0.2764229372339311,1994-03-01
159,1994,4,0.6013752791179701,0.3696044189603198,0.3025688740133345,1994-04-01
160,1994,5,1.1420887532304447,0.7677352680412001,0.2573629609568367,1994-05-01
161,1994,6,0.5101440199674933,0.6966077947124456,0.2449597865939019,1994-06-01
162,1994,7,0.34222142760722385,0.5784843476523645,0.30810843859953496,1994-07-01
163,1994,8,0.10742661254323399,0.9884524590413497,0.25472150650662456,1994-08-01
164,1994,9,-0.5214260051295865,-0.05227728970434867,0.05988014640676159,1994-09-01
165,1994,10,-0.7790685242421761,-0.5500499110320415,0.0961254752340865,1994-10-01
166,1994,11,-0.5778345666607596,-0.5510318888559446,0.38405271014839576,1994-11-01
167,1994,12,-0.6258471460099451,-0.75003979920338,0.027241651072885925,1994-12-01
168,1995,1,-0.9979074811758063,-1.1363160289849785,-0.5921909028848849,1995-01-01
169,1995,2,-0.8970786768015209,-1.0148390360683572,-0.2666665198572297,1995-02-01
170,1995,3,-0.5997065942047759,-0.9567529365445778,-0.8243573001131637,1995-03-01
171,1995,4,0.126615840617237,-0.6719493317141859,-0.8251351620665076,1995-04-01
172,1995,5,0.048573030268600645,-0.6437885768029966,-0.8126866784873034,1995-05-01
173,1995,6,0.5027578532046318,-0.33033168079697184,-0.7996418886958688,1995-06-01
174,1995,7,0.5037582197357601,0.32356255155884917,-0.7642154715630577,1995-07-01
175,1995,8,-0.20431409744662068,0.050722686703912084,-0.7584662944265265,1995-08-01
176,1995,9,-0.18657372106744644,0.12941646104961102,-0.681006938381113,1995-09-01
177,1995,10,0.10768858246289435,0.278465976462087,-0.4231057746576005,1995-10-01
178,1995,11,0.024964444729093677,0.11876131859179151,-0.41403698807433215,1995-11-01
179,1995,12,0.5349222854250542,0.44788783553356587,0.07350755428710923,1995-12-01
180,1996,1,-0.0029685226777266165,0.01030112240185123,0.13010025445906384,1996-01-01
181,1996,2,0.01702214928202793,0.009797504284552979,0.00649906428612865,1996-02-01
182,1996,3,-0.48941881356378153,-0.055421154273708105,-0.041680250911025625,1996-03-01
183,1996,4,-0.3223066047841732,-0.24000937533882782,-0.15048581649874787,1996-04-01
184,1996,5,-0.16319081681746017,-0.135082876967331,-0.15166567817137475,1996-05-01
185,1996,6,0.00816940135953733,-0.4748534229946017,-0.12394877894738278,1996-06-01
186,1996,7,0.09528373753411656,-0.2676051274080684,-0.1668998006761886,1996-07-01
187,1996,8,0.23453463621006257,-0.10822109271153034,-0.09157579360435548,1996-08-01
188,1996,9,0.6063342917569314,0.3446968948642533,0.06863528631948122,1996-09-01
189,1996,10,0.6473106064745394,0.6031456765386595,0.07494550927599378,1996-10-01
190,1996,11,0.8559987194306903,0.9321094181861882,0.4826199662715395,1996-11-01
191,1996,12,0.4567497410025448,0.640392089932431,0.1470340281698883,1996-12-01
192,1997,1,0.8263983633701562,0.8982044818496014,0.6066397669721055,1997-01-01
193,1997,2,0.44209427708053756,0.7869033298352439,0.6414380096013562,1997-02-01
194,1997,3,0.6601679852983561,0.8730240020335156,0.9320676135293852,1997-03-01
195,1997,4,0.3572940311975007,0.8422001261299581,0.988543257157397,1997-04-01
196,1997,5,0.5421656378095476,0.6233467332644619,0.9609585090225128,1997-05-01
197,1997,6,0.8413831661650027,0.778820267340597,1.0188342860314277,1997-06-01
198,1997,7,0.5733741877572731,0.4512023307308256,0.9464994566627423,1997-07-01
199,1997,8,0.23039325678062553,0.5742820210679974,0.8612873546001428,1997-08-01
200,1997,9,-0.5254765669495135,0.26973931896688685,0.7308409035216406,1997-09-01
201,1997,10,-0.5859792119869995,-0.2156200934666083,0.554903499495566,1997-10-01
202,1997,11,-0.6558931931039944,-0.5451263386397476,0.2585516620972475,1997-11-01
203,1997,12,-0.9452768556031983,-0.9552861462683262,-0.019574075259125013,1997-12-01
204,1998,1,-1.0339940233328333,-1.0462686314523189,-0.5660376878173147,1998-01-01
205,1998,2,-0.8241848878815118,-0.9429058670182682,-0.3984442635234344,1998-02-01
206,1998,3,-0.77834201883087,-1.2228558929795936,-0.9059965465326713,1998-03-01
207,1998,4,-0.7665418328973622,-1.1706449470335656,-1.0912752370279344,1998-04-01
208,1998,5,-0.8179421541950148,-1.0523455933073722,-1.0675939769916845,1998-05-01
209,1998,6,-0.738845476308077,-0.8558288746354236,-1.2233428965494524,1998-06-01
210,1998,7,-0.2618289384523129,-0.7710954639146407,-1.2003407911333543,1998-07-01
